,L2_Ls_Rs_0,L2_Ls_Rs_1,L2_Re_Rs_0,L2_Re_Rs_1,L2_Le_Ls_0,L2_Le_Ls_1,L2_Rw_Re_0,L2_Rw_Re_1,L2_Lw_Le_0,L2_Lw_Le_1,L2_Rh_Rs_0,L2_Rh_Rs_1,L2_Lh_Ls_0,L2_Lh_Ls_1,L2_Lh_Rh_0,L2_Lh_Rh_1,L2_Rk_Rh_0,L2_Rk_Rh_1,L2_Lk_Lh_0,L2_Lk_Lh_1,L2_Ra_Rk_0,L2_Ra_Rk_1,L2_La_Lk_0,L2_La_Lk_1
353,-0.473385,-0.88085563,0.33324524,0.94284018,0.0,0.0,0.27582488,0.96120791,-0.14886038,-0.98885822,0.7566578,-0.65381111,0.93729343,-0.34854128,-0.89442719,-0.4472136,0.66530899,-0.74656811,-0.95707039,-0.2898556,0.65125762,-0.75885671,-0.12729812,-0.9918645
354,-0.45925852,-0.88830266,0.33786475,0.94119467,0.00746248,-0.99997216,0.28127044,0.95962854,-0.15758076,-0.9875061,0.75977205,-0.65018954,0.93826219,-0.34592495,-0.89856752,-0.4388353,0.66783733,-0.74430726,-0.95901771,-0.28334614,0.65406399,-0.75643922,-0.12272122,-0.99244118
355,-0.44235925,-0.89683794,0.35465423,0.93499753,0.00751858,-0.99997174,0.265929,0.96399262,-0.16779935,-0.98582117,0.76256316,-0.64691377,0.93826219,-0.34592495,-0.89856752,-0.4388353,0.66783733,-0.74430726,-0.96090695,-0.2768715,0.65932313,-0.7518597,-0.12131943,-0.99261352
356,-0.43016875,-0.9027485,0.36439935,0.93124278,0.0,0.0,0.25038282,0.96814691,-0.17981617,-0.98370023,0.76406939,-0.64513406,0.93826219,-0.34592495,-0.89231776,-0.45140781,0.67342851,-0.73925235,-0.96375156,-0.26680128,0.65891733,-0.75221536,-0.12537644,-0.99210924
357,-0.38198898,-0.92416688,0.36862572,0.9295779,0.00775171,-0.99996996,0.25038282,0.96814691,-0.1817065,-0.98335281,0.78052413,-0.62512566,0.94333987,-0.3318281,-0.89014821,-0.45567111,0.67342851,-0.73925235,-0.96375156,-0.26680128,0.66508776,-0.7467652,-0.12470201,-0.99219424
358,-0.36926748,-0.92932316,0.37551964,0.92681444,0.0,0.0,0.24058314,0.97062853,-0.16779935,-0.98582117,0.78497286,-0.61953015,0.94481661,-0.32759973,-0.88583154,-0.46400699,0.66530899,-0.74656811,-0.96313148,-0.26903114,0.67440721,-0.73835961,-0.12537644,-0.99210924
359,-0.35856478,-0.93350485,0.3632082,0.931708,0.0,0.0,0.22304911,0.97480721,-0.17614925,-0.98436347,0.79144038,-0.61124637,0.94962865,-0.31337745,-0.88116027,-0.4728177,0.66311567,-0.74851694,-0.96212673,-0.27260257,0.6804511,-0.73279349,-0.12537644,-0.99210924
360,-0.34025248,-0.94033412,0.33983867,0.94048375,0.0,0.0,0.22903933,0.97341717,-0.17981617,-0.98370023,0.79445804,-0.60731904,0.95197877,-0.30616403,-0.87872344,-0.47733125,0.66561485,-0.74629543,-0.96351791,-0.26764386,0.68695688,-0.72669818,-0.11871963,-0.99292782
361,-0.33673139,-0.94160075,0.33733013,0.94138641,0.01503589,-0.99988695,0.22126688,0.97521329,-0.19002191,-0.98177985,0.79745227,-0.60338203,0.95197877,-0.30616403,-0.87872344,-0.47733125,0.65958989,-0.75162569,-0.96313148,-0.26903114,0.69588496,-0.71815328,-0.11871963,-0.99292782
362,-0.32560471,-0.94550599,0.33035042,0.94385836,0.01503589,-0.99988695,0.22722962,0.97384121,-0.12154119,-0.99258639,0.79873151,-0.60168761,0.95152728,-0.30756437,-0.87872344,-0.47733125,0.66213077,-0.74938831,-0.9652544,-0.26131196,0.69873952,-0.71537618,-0.1021653,-0.99476744
363,-0.31809832,-0.94805773,0.33035042,0.94385836,0.02238245,-0.99974948,0.22722962,0.97384121,-0.09480909,-0.99549547,0.8,-0.6,0.95292578,-0.30320366,-0.87872344,-0.47733125,0.66468359,-0.74712497,-0.9652544,-0.26131196,0.69597329,-0.71806768,-0.10748184,-0.99420705
364,-0.31809832,-0.94805773,0.3233161,0.94629102,0.02238245,-0.99974948,0.2195122,0.97560976,-0.10518252,-0.99445293,0.7983162,-0.60223853,0.9533652,-0.30181913,-0.8808244,-0.47344311,0.66436384,-0.74740932,-0.96561576,-0.25997347,0.69588496,-0.71815328,-0.10748184,-0.99420705
365,-0.31998986,-0.94742097,0.32092029,0.94710621,0.02983746,-0.99955476,0.21175335,0.97732314,-0.11462411,-0.99340894,0.79704093,-0.60392529,0.95197877,-0.30616403,-0.87832012,-0.47807298,0.66694715,-0.74510502,-0.96823579,-0.25003891,0.698673,-0.71544115,-0.10108385,-0.99487791
366,-0.32190273,-0.94677274,0.32791492,0.94470726,0.03728748,-0.99930458,0.21008086,0.97768401,-0.11572213,-0.99328163,0.8,-0.6,0.95242415,-0.30477573,-0.87832012,-0.47807298,0.66403924,-0.74769773,-0.96823579,-0.25003891,0.70147273,-0.71269629,-0.09581383,-0.99539927
367,-0.32950353,-0.94415434,0.31622777,0.9486833,0.03756745,-0.99929409,0.21175335,0.97732314,-0.12765975,-0.99181802,0.8,-0.6,0.95193045,-0.30631425,-0.87574139,-0.48278051,0.66664141,-0.74537858,-0.97107169,-0.23878812,0.70426132,-0.70994084,-0.09005809,-0.99593651
368,-0.32560471,-0.94550599,0.30224386,0.95323064,0.04575356,-0.99895276,0.2195122,0.97560976,-0.1373011,-0.99052936,0.7983162,-0.60223853,0.95329694,-0.30203467,-0.87574139,-0.48278051,0.66925583,-0.74303206,-0.97137194,-0.23756379,0.70426132,-0.70994084,-0.08479983,-0.99639801
369,-0.32190273,-0.94677274,0.30002663,0.95393083,0.03785164,-0.99928337,0.22722962,0.97384121,-0.18312456,-0.98308972,0.79958081,-0.60055851,0.95329694,-0.30203467,-0.8804711,-0.47409982,0.67188244,-0.74065781,-0.97137194,-0.23756379,0.70426132,-0.70994084,-0.08435436,-0.99643582
370,-0.32190273,-0.94677274,0.30002663,0.95393083,0.03785164,-0.99928337,0.22126688,0.97521329,-0.18487599,-0.98276186,0.79790456,-0.6027838,0.95329694,-0.30203467,-0.88516426,-0.46527865,0.6747692,-0.73802881,-0.97137194,-0.23756379,0.70710678,-0.70710678,-0.07310232,-0.99732445
371,-0.31622777,-0.9486833,0.30700278,0.95170862,0.03785164,-0.99928337,0.21345204,0.97695354,-0.19033338,-0.98171952,0.79916532,-0.6011113,0.95329694,-0.30203467,-0.88516426,-0.46527865,0.67501346,-0.73780541,-0.97137194,-0.23756379,0.70710678,-0.70710678,-0.06790572,-0.99769174
372,-0.30865874,-0.95117285,0.31622777,0.9486833,0.03785164,-0.99928337,0.21345204,0.97695354,-0.19996001,-0.97980406,0.79875347,-0.60165846,0.9528635,-0.30339932,-0.88758442,-0.46064508,0.67501346,-0.73780541,-0.97137194,-0.23756379,0.70710678,-0.70710678,-0.06237829,-0.99805258
373,-0.30681982,-0.95176762,0.31855772,0.94790346,0.03785164,-0.99928337,0.205596,0.97863695,-0.19996001,-0.97980406,0.79709215,-0.60385769,0.9528635,-0.30339932,-0.88758442,-0.46064508,0.67501346,-0.73780541,-0.97045028,-0.24130115,0.70710678,-0.70710678,-0.05719787,-0.99836286
374,-0.30113137,-0.95358267,0.32551294,0.94553759,0.03785164,-0.99928337,0.21345204,0.97695354,-0.19996001,-0.97980406,0.79834522,-0.60220006,0.95422621,-0.29908583,-0.89215716,-0.45172514,0.67241331,-0.74017589,-0.96921093,-0.24623197,0.70998702,-0.70421477,-0.05719787,-0.99836286
375,-0.29934007,-0.95414649,0.32791492,0.94470726,0.03785164,-0.99928337,0.21175335,0.97732314,-0.20750421,-0.97823413,0.79669127,-0.60438648,0.95422621,-0.29908583,-0.89215716,-0.45172514,0.67525407,-0.73758521,-0.96952616,-0.24498779,0.70710678,-0.70710678,-0.05201283,-0.99864642
376,-0.29934007,-0.95414649,0.32791492,0.94470726,0.04575356,-0.99895276,0.20395425,0.97898042,-0.19996001,-0.97980406,0.79669127,-0.60438648,0.95422621,-0.29908583,-0.89215716,-0.45172514,0.67267279,-0.73994007,-0.96952616,-0.24498779,0.71001067,-0.70419091,-0.05201283,-0.99864642
377,-0.29756894,-0.95470033,0.32551294,0.94553759,0.04575356,-0.99895276,0.21345204,0.97695354,-0.19033338,-0.98171952,0.79377225,-0.6082151,0.95422621,-0.29908583,-0.88981746,-0.45631665,0.6754911,-0.73736814,-0.96952616,-0.24498779,0.71287879,-0.70128727,-0.05201283,-0.99864642
378,-0.29756894,-0.95470033,0.32763391,0.94480475,0.04575356,-0.99895276,0.205596,0.97863695,-0.19241446,-0.98131375,0.79377225,-0.6082151,0.95379865,-0.30044657,-0.89215716,-0.45172514,0.67292843,-0.73970759,-0.96921093,-0.24623197,0.71578195,-0.69832385,-0.05174406,-0.99866038
379,-0.29756894,-0.95470033,0.32529118,0.9456139,0.04575356,-0.99895276,0.20395425,0.97898042,-0.18884739,-0.98200645,0.79377225,-0.6082151,0.95379865,-0.30044657,-0.89215716,-0.45172514,0.67572463,-0.73715414,-0.96921093,-0.24623197,0.71292629,-0.70123898,-0.0465815,-0.99891449
380,-0.29756894,-0.95470033,0.32297978,0.94640587,0.04540766,-0.99896854,0.205596,0.97863695,-0.17214834,-0.98507104,0.79377225,-0.6082151,0.95379865,-0.30044657,-0.89215716,-0.45172514,0.6782801,-0.73480344,-0.96921093,-0.24623197,0.71001067,-0.70419091,-0.0465815,-0.99891449
381,-0.29756894,-0.95470033,0.32297978,0.94640587,0.04540766,-0.99896854,0.205596,0.97863695,-0.15205718,-0.9883717,0.79377225,-0.6082151,0.95379865,-0.30044657,-0.89215716,-0.45172514,0.6782801,-0.73480344,-0.96921093,-0.24623197,0.71001067,-0.70419091,-0.0465815,-0.99891449
382,-0.29581763,-0.95524443,0.32529118,0.9456139,0.06095515,-0.99814051,0.20395425,0.97898042,-0.15349885,-0.98814883,0.79543172,-0.60604322,0.95515733,-0.29609877,-0.88758442,-0.46064508,0.67292843,-0.73970759,-0.96921093,-0.24623197,0.71287879,-0.70128727,-0.0465815,-0.99891449
383,-0.29581763,-0.95524443,0.32529118,0.9456139,0.06854072,-0.99764832,0.205596,0.97863695,-0.15349885,-0.98814883,0.79543172,-0.60604322,0.95515733,-0.29609877,-0.88758442,-0.46064508,0.67292843,-0.73970759,-0.96921093,-0.24623197,0.71287879,-0.70128727,-0.0465815,-0.99891449
384,-0.30142576,-0.95348965,0.31850187,0.94792223,0.06854072,-0.99764832,0.205596,0.97863695,-0.15349885,-0.98814883,0.79416178,-0.6077064,0.95515733,-0.29609877,-0.88758442,-0.46064508,0.67292843,-0.73970759,-0.96921093,-0.24623197,0.71571158,-0.69839597,-0.04682359,-0.99890317
385,-0.30142576,-0.95348965,0.31850187,0.94792223,0.06854072,-0.99764832,0.205596,0.97863695,-0.15349885,-0.98814883,0.79416178,-0.6077064,0.95515733,-0.29609877,-0.88758442,-0.46064508,0.67037716,-0.74202052,-0.9707534,-0.2400788,0.71860214,-0.69542143,-0.04141521,-0.99914202
386,-0.30142576,-0.95348965,0.31850187,0.94792223,0.06095515,-0.99814051,0.205596,0.97863695,-0.17214834,-0.98507104,0.79416178,-0.6077064,0.95515733,-0.29609877,-0.88758442,-0.46064508,0.67064721,-0.74177646,-0.9707534,-0.2400788,0.72138732,-0.69253183,-0.04141521,-0.99914202
387,-0.30880675,-0.9511248,0.31622777,0.9486833,0.06095515,-0.99814051,0.21345204,0.97695354,-0.17545326,-0.98448776,0.79159032,-0.61105218,0.95473573,-0.29745535,-0.89215716,-0.45172514,0.67318031,-0.73947837,-0.9707534,-0.2400788,0.72413793,-0.68965517,-0.0362456,-0.99934291
388,-0.30700278,-0.95170862,0.31855772,0.94790346,0.05376826,-0.99855344,0.21345204,0.97695354,-0.17545326,-0.98448776,0.78860338,-0.61490219,0.95387493,-0.30020429,-0.89442719,-0.4472136,0.67572463,-0.73715414,-0.9716676,-0.23635158,0.72685441,-0.68679157,-0.03107307,-0.99951712
389,-0.30880675,-0.9511248,0.31622777,0.9486833,0.05376826,-0.99855344,0.21517753,0.97657495,-0.18487599,-0.98276186,0.78897611,-0.61442387,0.95387493,-0.30020429,-0.89215716,-0.45172514,0.67849196,-0.73460783,-0.9716676,-0.23635158,0.72413793,-0.68965517,-0.03107307,-0.99951712
390,-0.30880675,-0.9511248,0.32314385,0.94634986,0.06142227,-0.99811187,0.22304911,0.97480721,-0.15646472,-0.98768355,0.79028861,-0.61273478,0.9543083,-0.29882381,-0.89215716,-0.45172514,0.67318031,-0.73947837,-0.97045028,-0.24130115,0.72971636,-0.68374998,-0.03643413,-0.99933606
391,-0.31437788,-0.94929792,0.31392979,0.9494462,0.07728751,-0.99700885,0.22485951,0.9743912,-0.15496777,-0.98791953,0.78860338,-0.61490219,0.9543083,-0.29882381,-0.8988764,-0.43820225,0.67572463,-0.73715414,-0.97045028,-0.24130115,0.7298984,-0.68355565,-0.03643413,-0.99933606
392,-0.31437788,-0.94929792,0.31392979,0.9494462,0.08496299,-0.99638411,0.23087729,0.97298288,-0.14549399,-0.98935914,0.78860338,-0.61490219,0.9543083,-0.29882381,-0.8988764,-0.43820225,0.67572463,-0.73715414,-0.97045028,-0.24130115,0.72717446,-0.68645269,-0.03643413,-0.99933606
393,-0.31437788,-0.94929792,0.31392979,0.9494462,0.08496299,-0.99638411,0.23087729,0.97298288,-0.13598002,-0.99071158,0.78860338,-0.61490219,0.9543083,-0.29882381,-0.8988764,-0.43820225,0.67572463,-0.73715414,-0.97045028,-0.24130115,0.72717446,-0.68645269,-0.03643413,-0.99933606
394,-0.31254835,-0.94990185,0.30926089,0.95097724,0.06237829,-0.99805258,0.23087729,0.97298288,-0.10827065,-0.99412145,0.78860338,-0.61490219,0.9543083,-0.29882381,-0.89442719,-0.4472136,0.67292843,-0.73970759,-0.97314201,-0.23020564,0.7298984,-0.68355565,-0.03107307,-0.99951712
395,-0.31254835,-0.94990185,0.30700278,0.95170862,0.03148045,-0.99950437,0.23087729,0.97298288,-0.07896061,-0.99687774,0.78897611,-0.61442387,0.95525327,-0.29578908,-0.89442719,-0.4472136,0.67292843,-0.73970759,-0.97286261,-0.23138354,0.73258801,-0.68067232,-0.03107307,-0.99951712
396,-0.31622777,-0.9486833,0.29784012,0.95461577,0.03965133,-0.99921358,0.2195122,0.97560976,-0.09053575,-0.99589321,0.79275495,-0.60954047,0.95619996,-0.29271427,-0.89442719,-0.4472136,0.6754911,-0.73736814,-0.97286261,-0.23138354,0.73238578,-0.68088991,-0.02576464,-0.99966804
397,-0.31991672,-0.94744567,0.28592962,0.95825062,0.04756515,-0.99886814,0.2195122,0.97560976,-0.11043153,-0.99388373,0.78973175,-0.61345234,0.95577901,-0.29408585,-0.89663013,-0.44278031,0.67525407,-0.73758521,-0.97430284,-0.22524205,0.73238578,-0.68088991,-0.01030873,-0.99994686
398,-0.31991672,-0.94744567,0.27881019,0.96034623,0.03965133,-0.99921358,0.21008086,0.97768401,-0.09950372,-0.99503719,0.78802437,-0.61564404,0.9553521,-0.29546972,-0.90306398,-0.42950604,0.67762532,-0.73540732,-0.975441,-0.22026087,0.72971636,-0.68374998,-0.01030873,-0.99994686
399,-0.33476505,-0.94230163,0.27576158,0.96122607,0.05775467,-0.99833081,0.19302186,0.98119446,-0.09053575,-0.99589321,0.78668544,-0.61735405,0.9525381,-0.30441939,-0.90506568,-0.42527182,0.68306673,-0.73035597,-0.97518461,-0.22139326,0.72413793,-0.68965517,-0.00515457,-0.99998672
400,-0.36064519,-0.93270309,0.2778653,0.96062005,0.09281792,-0.9956831,0.17606762,0.98437807,-0.09842092,-0.99514487,0.78668544,-0.61735405,0.95152728,-0.30756437,-0.90506568,-0.42527182,0.68585447,-0.72773872,-0.97456657,-0.2240982,0.72138732,-0.69253183,0.00515457,-0.99998672
401,-0.36393415,-0.93142468,0.26246415,0.96494174,0.10950694,-0.99398603,0.12009227,0.99276273,-0.10691061,-0.99426864,0.78802437,-0.61564404,0.95242415,-0.30477573,-0.90084449,-0.43414192,0.68861235,-0.72512967,-0.97430284,-0.22524205,0.71860214,-0.69542143,-0.02061418,-0.99978751
402,-0.36303015,-0.93177739,0.24433177,0.9696917,0.10859761,-0.99408579,0.05728284,0.99835799,-0.09852815,-0.99513426,0.78631834,-0.61782155,0.95649995,-0.29173249,-0.90700897,-0.42111131,0.68585447,-0.72773872,-0.97314201,-0.23020564,0.71860214,-0.69542143,-0.02061418,-0.99978751
403,-0.36303015,-0.93177739,0.23365802,0.97231884,0.10770317,-0.9941831,0.02478577,0.99969279,-0.10226476,-0.99475722,0.78802437,-0.61564404,0.95782629,-0.28734789,-0.90700897,-0.42111131,0.68585447,-0.72773872,-0.97314201,-0.23020564,0.71571158,-0.69839597,-0.02072094,-0.9997853
404,-0.3609941,-0.9325681,0.21055608,0.97758178,0.10682326,-0.99427803,-0.00826418,0.99996585,-0.11043153,-0.99388373,0.78802437,-0.61564404,0.96042914,-0.27852445,-0.91110792,-0.41216787,0.68324685,-0.73018747,-0.9716676,-0.23635158,0.71860214,-0.69542143,-0.02072094,-0.9997853
405,-0.35897908,-0.93334561,0.19025853,0.98173402,0.09788827,-0.99519741,-0.0330398,0.99945404,-0.12403473,-0.99227788,0.78802437,-0.61564404,0.96042914,-0.27852445,-0.90700897,-0.42111131,0.6804511,-0.73279349,-0.9716676,-0.23635158,0.72138732,-0.69253183,-0.01554216,-0.99987921
406,-0.35897908,-0.93334561,0.1755265,0.98447471,0.10595753,-0.99437066,-0.04952593,0.99877284,-0.13274336,-0.99115044,0.78935222,-0.61394061,0.96042914,-0.27852445,-0.90889599,-0.41702287,0.6774004,-0.7356145,-0.97137194,-0.23756379,0.72413793,-0.68965517,-0.01554216,-0.99987921
407,-0.34848823,-0.93731316,0.14461743,0.98948765,0.09709996,-0.99527463,-0.04912096,0.99879284,-0.09053575,-0.99589321,0.79066908,-0.61224375,0.96005402,-0.27981474,-0.90889599,-0.41702287,0.6745212,-0.73825548,-0.97137194,-0.23756379,0.72685441,-0.68679157,-0.01554216,-0.99987921
408,-0.3426917,-0.93944792,0.15092298,0.98854552,0.10595753,-0.99437066,-0.09053575,0.99589321,-0.05815384,-0.99830763,0.79066908,-0.61224375,0.96386406,-0.26639459,-0.90889599,-0.41702287,0.67426936,-0.73848549,-0.97137194,-0.23756379,0.72400234,-0.68979751,-0.01562309,-0.99987795
409,-0.34789042,-0.9375352,0.12842409,0.99171934,0.11309093,-0.99358464,-0.0851596,0.99636732,0.08304548,-0.99654576,0.79236325,-0.61004958,0.96509879,-0.2618861,-0.91072879,-0.41300492,0.67426936,-0.73848549,-0.97107169,-0.23878812,0.72400234,-0.68979751,-0.02082881,-0.99978306
410,-0.34597709,-0.93824296,0.12933918,0.99160041,0.10510564,-0.99446106,-0.09281792,0.9956831,0.0766965,-0.99705449,0.79066908,-0.61224375,0.96631549,-0.25736041,-0.9146866,-0.40416385,0.67188244,-0.74065781,-0.96982996,-0.24378239,0.72400234,-0.68979751,-0.02093782,-0.99978078
411,-0.34220873,-0.93962396,0.12933918,0.99160041,0.10510564,-0.99446106,-0.10950694,0.99398603,0.0766965,-0.99705449,0.78935222,-0.61394061,0.96751393,-0.25281771,-0.90889599,-0.41702287,0.67501346,-0.73780541,-0.97107169,-0.23878812,0.72116033,-0.6927682,-0.02093782,-0.99978078
412,-0.34220873,-0.93962396,0.09880493,0.99510682,0.11493571,-0.99337293,-0.06651901,0.99778516,0.36836437,-0.9296815,0.79105298,-0.61174764,0.96751393,-0.25281771,-0.9048187,-0.42579704,0.67241331,-0.74017589,-0.97107169,-0.23878812,0.72104952,-0.69288353,-0.01570487,-0.99987667
413,-0.33892638,-0.9408129,0.09053575,0.99589321,0.12302523,-0.99240354,-0.08373847,0.99648777,0.24253563,-0.9701425,0.79275495,-0.60954047,0.96720097,-0.25401238,-0.9048187,-0.42579704,0.67525407,-0.73758521,-0.97107169,-0.23878812,0.71824022,-0.69579522,-0.01570487,-0.99987667
414,-0.3426917,-0.93944792,0.08991213,0.9959497,0.12610386,-0.99201704,-0.10859761,0.99408579,0.66601577,-0.74593766,0.79445804,-0.60731904,0.96720097,-0.25401238,-0.90889599,-0.41702287,0.67784686,-0.73520313,-0.97107169,-0.23878812,0.71550715,-0.69860541,-0.0104161,-0.99994575
415,-0.34982355,-0.93681561,0.08191556,0.99663927,0.12716432,-0.99188166,-0.10859761,0.99408579,0.63323779,-0.7739573,0.79657317,-0.60454213,0.96839174,-0.24943424,-0.90889599,-0.41702287,0.68065037,-0.73260841,-0.97107169,-0.23878812,0.71824022,-0.69579522,-0.00520826,-0.99998644
416,-0.35177676,-0.93608392,0.11517052,0.99334574,0.12403473,-0.99227788,-0.1026298,0.99471962,0.53399299,-0.8454889,0.80171468,-0.59770693,0.96956367,-0.24483931,-0.9048187,-0.42579704,0.67806509,-0.73500186,-0.97229076,-0.23377483,0.71544115,-0.698673,-0.00515457,-0.99998672
417,-0.35177676,-0.93608392,0.08362217,0.99649753,0.12203191,-0.99252618,-0.12105438,0.99264588,0.1218913,-0.99254346,0.80043052,-0.59942555,0.96956367,-0.24483931,-0.90286052,-0.42993358,0.68084668,-0.73242597,-0.97229076,-0.23377483,0.71815328,-0.69588496,-0.00512814,-0.99998685
418,-0.34079932,-0.94013607,0.06833305,0.99766257,0.12105438,-0.99264588,-0.1003315,0.99495406,0.12625428,-0.99199791,0.8,-0.6,0.97071653,-0.24022783,-0.8986656,-0.4386344,0.6782801,-0.73480344,-0.97229076,-0.23377483,0.71815328,-0.69588496,-0.00510197,-0.99998698
419,-0.32670978,-0.94512471,0.06880209,0.99763033,0.11309093,-0.99358464,-0.08373847,0.99648777,0.09053575,-0.99589321,0.80128022,-0.59828923,0.97071653,-0.24022783,-0.88791639,-0.46000488,0.67572463,-0.73715414,-0.97107169,-0.23878812,0.71806768,-0.69597329,-0.0153828,-0.99988168
420,-0.32148354,-0.94691517,0.05508863,0.99848147,0.10510564,-0.99446106,-0.06707549,0.9977479,0.01587102,-0.99987405,0.80469612,-0.59368692,0.97071653,-0.24022783,-0.87666697,-0.48109773,0.67572463,-0.73715414,-0.97076677,-0.24002475,0.71256682,-0.70160425,-0.03075468,-0.99952696
421,-0.32148354,-0.94691517,0.06194975,0.99807927,0.10682326,-0.99427803,-0.0760503,0.99710398,0.01612693,-0.99986995,0.80469612,-0.59368692,0.97071653,-0.24022783,-0.87666697,-0.48109773,0.67292843,-0.73970759,-0.9691902,-0.24631353,0.71252498,-0.70164674,-0.03569153,-0.99936285
422,-0.31971341,-0.94751429,0.06237829,0.99805258,0.11684125,-0.9931506,-0.0766965,0.99705449,0.0,0.0,0.80514617,-0.59307642,0.97071653,-0.24022783,-0.86493849,-0.50187789,0.67318031,-0.73947837,-0.9691902,-0.24631353,0.70981079,-0.70439239,-0.04078237,-0.99916805
423,-0.31971341,-0.94751429,0.06237829,0.99805258,0.11493571,-0.99337293,-0.07735374,0.99700371,-0.07333144,-0.99730763,0.8034301,-0.59539909,0.97071653,-0.24022783,-0.86956133,-0.49382496,0.67292843,-0.73970759,-0.96886279,-0.24759827,0.70981079,-0.70439239,-0.04078237,-0.99916805
424,-0.31796157,-0.9481036,0.06237829,0.99805258,0.11400591,-0.99348007,-0.07735374,0.99700371,-0.06049506,-0.9981685,0.8034301,-0.59539909,0.97185011,-0.23560003,-0.86956133,-0.49382496,0.67318031,-0.73947837,-0.96886279,-0.24759827,0.70983163,-0.70437139,-0.04078237,-0.99916805
425,-0.31796157,-0.9481036,0.06880209,0.99763033,0.11400591,-0.99348007,-0.08662962,0.99624059,-0.03224129,-0.99948011,0.8034301,-0.59539909,0.97185011,-0.23560003,-0.86956133,-0.49382496,0.67318031,-0.73947837,-0.96886279,-0.24759827,0.70983163,-0.70437139,-0.04078237,-0.99916805
426,-0.31275064,-0.94983527,0.0766965,0.99705449,0.12105438,-0.99264588,-0.10289915,0.99469179,-0.09171705,-0.99578511,0.8034301,-0.59539909,0.9715757,-0.2367291,-0.86956133,-0.49382496,0.67318031,-0.73947837,-0.96886279,-0.24759827,0.70983163,-0.70437139,-0.04078237,-0.99916805
427,-0.31103906,-0.95039713,0.07777786,0.99697071,0.11914522,-0.99287684,-0.11043153,0.99388373,-0.11179477,-0.99373132,0.8034301,-0.59539909,0.97270016,-0.23206552,-0.86956133,-0.49382496,0.67318031,-0.73947837,-0.96886279,-0.24759827,0.70983163,-0.70437139,-0.04078237,-0.99916805
428,-0.31103906,-0.95039713,0.07777786,0.99697071,0.12009227,-0.99276273,-0.11137176,0.99377881,-0.15017609,-0.98865926,0.8034301,-0.59539909,0.97296416,-0.23095614,-0.8669063,-0.49847112,0.67342851,-0.73925235,-0.9691902,-0.24631353,0.7098528,-0.70435006,-0.04078237,-0.99916805
429,-0.30057803,-0.95375723,0.08479983,0.99639801,0.10510564,-0.99446106,-0.11232805,0.99367118,-0.13045451,-0.9914543,0.80469612,-0.59368692,0.97270016,-0.23206552,-0.8669063,-0.49847112,0.67342851,-0.73925235,-0.9691902,-0.24631353,0.7098528,-0.70435006,-0.04078237,-0.99916805
430,-0.30224386,-0.95323064,0.09116804,0.99583552,0.11781774,-0.99303524,-0.12084692,0.99267115,-0.14142136,-0.98994949,0.806405,-0.59136366,0.97270016,-0.23206552,-0.8669063,-0.49847112,0.67342851,-0.73925235,-0.9679006,-0.2513333,0.7098528,-0.70435006,-0.03587433,-0.99935631
431,-0.30224386,-0.95323064,0.09180919,0.99577662,0.11684125,-0.9931506,-0.11982016,0.99279561,-0.12403473,-0.99227788,0.80469612,-0.59368692,0.97270016,-0.23206552,-0.87157554,-0.49026124,0.67342851,-0.73925235,-0.9679006,-0.2513333,0.71260931,-0.7015611,-0.03569153,-0.99936285
432,-0.29694858,-0.95489347,0.09180919,0.99577662,0.10682326,-0.99427803,-0.11232805,0.99367118,-0.13045451,-0.9914543,0.80469612,-0.59368692,0.9715757,-0.2367291,-0.86417538,-0.50319073,0.67342851,-0.73925235,-0.96951256,-0.24504164,0.71260931,-0.7015611,-0.03569153,-0.99936285
433,-0.29530627,-0.95540264,0.09180919,0.99577662,0.10682326,-0.99427803,-0.11232805,0.99367118,-0.1584659,-0.98736445,0.80298784,-0.59599542,0.97270016,-0.23206552,-0.86891919,-0.49495397,0.67595474,-0.73694314,-0.96951256,-0.24504164,0.71260931,-0.7015611,-0.03059791,-0.99953177
434,-0.29530627,-0.95540264,0.09180919,0.99577662,0.10682326,-0.99427803,-0.11232805,0.99367118,-0.16251626,-0.98670587,0.80298784,-0.59599542,0.97270016,-0.23206552,-0.86891919,-0.49495397,0.67890646,-0.73422477,-0.96982996,-0.24378239,0.71269629,-0.70147273,-0.02537254,-0.99967807
435,-0.29530627,-0.95540264,0.09180919,0.99577662,0.09053575,-0.99589321,-0.11232805,0.99367118,-0.14946479,-0.98876705,0.80128022,-0.59828923,0.97270016,-0.23206552,-0.87363514,-0.48658159,0.68141853,-0.73189397,-0.96982996,-0.24378239,0.71269629,-0.70147273,-0.02537254,-0.99967807
436,-0.29530627,-0.95540264,0.09180919,0.99577662,0.08236383,-0.99660233,-0.11330079,0.99356073,-0.13979028,-0.99018113,0.80128022,-0.59828923,0.97270016,-0.23206552,-0.87363514,-0.48658159,0.68160366,-0.73172157,-0.96982996,-0.24378239,0.70991831,-0.70428403,-0.02537254,-0.99967807
437,-0.29530627,-0.95540264,0.09116804,0.99583552,0.06597167,-0.9978215,-0.11330079,0.99356073,-0.13819603,-0.9904049,0.80128022,-0.59828923,0.97270016,-0.23206552,-0.87363514,-0.48658159,0.68160366,-0.73172157,-0.96982996,-0.24378239,0.70991831,-0.70428403,-0.02537254,-0.99967807
